Id,ActivityDate,TotalSteps,Calories,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes
3977333714,4/29/2016,10645,1545,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,36,32,150,744
3977333714,4/30/2016,13238,1650,9.199999809,9.199999809,0,3.690000057,2.099999905,3.410000086,0,43,52,194,687
3977333714,5/1/2016,10414,1501,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691
3977333714,5/2/2016,16520,1760,11.05000019,11.05000019,0,1.539999962,6.480000019,3.019999981,0,24,143,176,713
3977333714,5/3/2016,14335,1710,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594
3977333714,5/4/2016,13559,1628,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,0,14,96,142,852
3977333714,5/5/2016,12312,1618,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680
3977333714,5/6/2016,11677,1590,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676
3977333714,5/7/2016,11550,1574,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0,86,208,703
3977333714,5/8/2016,13585,1633,9.090000153,9.090000153,0,0.6800000072,5.239999771,3.170000076,0,9,116,171,688
3977333714,5/9/2016,14687,1667,10.07999992,10.07999992,0,0.7699999809,5.599999905,3.549999952,0,8,122,151,1159
3977333714,5/10/2016,13072,1630,8.779999733,8.779999733,0,0.0700000003,5.400000095,3.309999943,0,1,115,196,676
3977333714,5/11/2016,746,52,0.5,0.5,0,0.3700000048,0,0.1299999952,0,4,0,9,13
4020332650,3/12/2016,5543,2990,3.970000029,3.970000029,0,0,0,3.960000038,0.009999999776,0,0,254,757
4020332650,3/13/2016,3226,2480,2.309999943,2.309999943,0,0,0,2.279999971,0,0,0,136,771
4020332650,3/14/2016,3023,2570,2.170000076,2.170000076,0,0,0,2.140000105,0,0,0,145,1005
4020332650,3/15/2016,5906,3016,4.230000019,4.230000019,0,0,0.1599999964,4.039999962,0,0,10,215,874
4020332650,3/16/2016,12483,3830,8.989999771,8.989999771,0,1.450000048,0.5699999928,6.900000095,0,25,14,309,599
4020332650,3/17/2016,8940,3706,6.409999847,6.409999847,0,0,0,0.6100000143,0.03999999911,0,0,47,986
4020332650,3/18/2016,368,2024,0.2599999905,0.2599999905,0,0,0,0,0,0,0,0,1440
4020332650,3/19/2016,5702,2980,4.090000153,4.090000153,0,0,0,0,0,0,0,0,1440
4020332650,3/20/2016,10330,3728,7.409999847,7.409999847,0,0,0,0,0,0,0,0,1440
4020332650,3/21/2016,8778,3348,6.289999962,6.289999962,0,0,0,0,0,0,0,0,1440
4020332650,3/22/2016,6662,3162,4.78000021,4.78000021,0,0,0,0,0,0,0,0,1440
4020332650,3/23/2016,6309,3140,4.519999981,4.519999981,0,0,0,0,0,0,0,0,1440
4020332650,3/24/2016,1951,1980,1.409999967,1.409999967,0,0,0,0,0,0,0,0,1440
4020332650,3/25/2016,5563,3681,3.99000001,3.99000001,0,0,0,0,0,0,0,0,1440
4020332650,3/26/2016,4370,3444,3.130000114,3.130000114,0,0,0,0,0,0,0,0,1440
4020332650,3/27/2016,7144,3510,5.119999886,5.119999886,0,0,0,0,0,0,0,0,1440
4020332650,3/28/2016,2106,4010,1.50999999,1.50999999,0,0.01999999955,0.05000000075,0.2099999934,0,31,45,75,1289
4020332650,3/29/2016,4152,2976,2.980000019,2.980000019,0,0,0,2.960000038,0,0,0,187,1253
4020332650,3/30/2016,5400,3418,3.869999886,3.869999886,0,0,0,3.849999905,0,0,0,258,795
4020332650,3/31/2016,7428,3439,5.329999924,5.329999924,0,0.8700000048,0.9200000167,3.50999999,0,18,33,261,860
4020332650,4/1/2016,5351,3338,3.839999914,3.839999914,0,0.6200000048,0.1800000072,3.00999999,0,15,17,210,748
4020332650,4/2/2016,4299,2892,3.099999905,3.099999905,0,0.09000000358,0.2099999934,2.74000001,0.03999999911,3,15,162,752
4020332650,4/3/2016,6107,3313,4.380000114,4.380000114,0,0,0,4.360000134,0,0,0,265,776
4020332650,4/4/2016,6429,3118,4.599999905,4.599999905,0,0,0.9499999881,3.650000095,0,0,28,193,741
4020332650,4/5/2016,6880,2966,4.929999828,4.929999828,0,0.5,0.7599999905,3.650000095,0,7,19,165,1249
4020332650,4/6/2016,7476,3253,5.360000134,5.360000134,0,0,0,5.309999943,0,0,0,263,920
4020332650,4/7/2016,6581,3032,4.71999979,4.71999979,0,0,0.2899999917,4.389999866,0,0,8,241,1191
4020332650,4/8/2016,10480,4034,7.510000229,7.510000229,0,0.4099999964,1.470000029,5.010000229,0.03999999911,6,37,272,1125
4020332650,4/9/2016,7734,3264,5.550000191,5.550000191,0,1.159999967,0.4900000095,3.819999933,0.05999999866,20,12,223,1185
4020332650,4/10/2016,5129,2817,3.680000067,3.680000067,0,0.1800000072,0.2399999946,3.210000038,0.009999999776,5,7,176,1178
4020332650,4/11/2016,2993,2507,2.150000095,2.150000095,0,0,0,2.089999914,0,0,0,114,888
4020332650,4/12/2016,8539,3654,6.119999886,6.119999886,0,0.150000006,0.2399999946,5.679999828,0,4,15,331,712
4020332650,4/13/2016,0,1981,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/14/2016,108,2011,0.07999999821,0.07999999821,0,0,0,0.02999999933,0,0,0,3,1437
4020332650,4/15/2016,1882,2951,1.350000024,1.350000024,0,0.2099999934,0.3600000143,0.7699999809,0,36,18,87,1299
4020332650,4/16/2016,1982,3051,1.419999957,1.419999957,0,0.4499999881,0.3700000048,0.5899999738,0,65,21,55,1222
4020332650,4/17/2016,16,1990,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,1438
4020332650,4/18/2016,62,1995,0.03999999911,0.03999999911,0,0,0,0.03999999911,0,0,0,2,1438
4020332650,4/19/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/20/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/21/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/22/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/23/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/24/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/25/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/26/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/27/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/28/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/29/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,4/30/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,5/1/2016,0,1980,0,0,0,0,0,0,0,0,0,0,1440
4020332650,5/2/2016,475,2207,0.3400000036,0.3400000036,0,0,0.03999999911,0.2899999917,0,0,11,31,1350
4020332650,5/3/2016,4496,2828,3.220000029,3.220000029,0,0,0,3.150000095,0.05000000075,0,0,174,950
4020332650,5/4/2016,10252,3879,7.349999905,7.349999905,0,0.6700000167,1.039999962,5.579999924,0,13,46,346,531
4020332650,5/5/2016,11728,3429,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.0700000003,38,42,196,916
4020332650,5/6/2016,4369,2704,3.130000114,3.130000114,0,0,0,3.099999905,0.009999999776,0,0,177,855
4020332650,5/7/2016,6132,2975,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256
4020332650,5/8/2016,5862,3089,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775
4020332650,5/9/2016,4556,2785,3.269999981,3.269999981,0,0.200000003,0.1199999973,2.940000057,0,3,5,173,1225
4020332650,5/10/2016,5546,2926,3.980000019,3.980000019,0,0,0,3.869999886,0.03999999911,0,0,206,774
4020332650,5/11/2016,3689,2645,2.650000095,2.650000095,0,0.1099999994,0.1700000018,2.329999924,0,2,8,134,1296
4020332650,5/12/2016,590,1120,0.4199999869,0.4199999869,0,0,0,0.4099999964,0,0,0,21,721
4057192912,3/12/2016,0,1777,0,0,0,0,0,0,0,0,0,0,1440
4057192912,3/13/2016,0,1777,0,0,0,0,0,0,0,0,0,0,1440
4057192912,3/14/2016,8433,2453,6.230000019,6.230000019,0,2.450000048,0.3300000131,3.440000057,0,30,7,135,1268
4057192912,3/15/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,3/16/2016,2139,1935,1.559999943,1.559999943,0,0,1.299999952,0.2599999905,0,0,28,15,1397
4057192912,3/17/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,3/18/2016,949,1870,0.6899999976,0.6899999976,0,0,0,0.6899999976,0,0,0,34,1406
4057192912,3/19/2016,0,1777,0,0,0,0,0,0,0,0,0,0,1440
4057192912,3/20/2016,44,1782,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,2,1438
4057192912,3/21/2016,2660,1978,1.940000057,1.940000057,0,0,0,1.940000057,0,0,0,46,1394
4057192912,3/22/2016,5561,2296,4.190000057,4.190000057,0,0,0,4.070000172,0,0,0,169,1271
4057192912,3/23/2016,7239,2484,5.340000153,5.340000153,0,0.5500000119,0.3600000143,4.380000114,0,7,7,190,1236
4057192912,3/24/2016,7,1787,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,1,1439
4057192912,3/25/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,3/26/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,3/27/2016,2275,2005,1.679999948,1.679999948,0,0,0,1.659999967,0,0,0,86,1354
4057192912,3/28/2016,8,1778,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,1,1439
4057192912,3/29/2016,5137,2293,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,160,1280
4057192912,3/30/2016,5419,2259,4,4.570000172,0.05584299937,0,0,3.910000086,0.05999999866,0,0,145,1295
4057192912,3/31/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,4/1/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,4/2/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,4/3/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,4/4/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,4/5/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,4/6/2016,18,1780,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,1438
4057192912,4/7/2016,4,1778,0,0,0,0,0,0,0,0,0,1,1439
4057192912,4/8/2016,8426,2360,6.159999847,6.159999847,0,0.1299999952,5.489999771,0.5400000215,0,2,120,25,1293
4057192912,4/9/2016,1650,1952,1.210000038,1.210000038,0,0,0,1.210000038,0,0,0,60,1380
4057192912,4/10/2016,3434,2101,2.50999999,2.50999999,0,0.0700000003,0.3000000119,2.140000105,0,1,7,108,1324
4057192912,4/11/2016,6801,2393,4.980000019,4.980000019,0,0,0,4.96999979,0,0,0,193,1247
4057192912,4/12/2016,5394,2286,4.03000021,4.03000021,0,0,0,3.940000057,0,0,0,164,1276
4057192912,4/13/2016,5974,2306,4.46999979,4.46999979,0,0,0,4.369999886,0,0,0,160,1280
4057192912,4/14/2016,0,1776,0,0,0,0,0,0,0,0,0,0,1440
4057192912,4/15/2016,3984,1527,2.950000048,2.950000048,0,0.2099999934,0.2599999905,2.440000057,0,3,6,88,873
4319703577,3/29/2016,5643,1958,3.789999962,3.789999962,0,0.2300000042,0.3300000131,3.230000019,0,3,8,199,683
4319703577,3/30/2016,9043,2141,6.070000172,6.070000172,0,0.25,0.4300000072,5.369999886,0,4,12,244,702
4319703577,3/31/2016,8144,2129,5.460000038,5.460000038,0,0.25,0.6100000143,4.610000134,0,4,17,247,1125
4319703577,4/1/2016,9343,2216,6.269999981,6.269999981,0,0.9599999785,0.8500000238,4.460000038,0,14,20,268,654
4319703577,4/2/2016,8405,2154,5.659999847,5.659999847,0,1.129999995,0.1899999976,4.340000153,0,15,4,257,621
4319703577,4/3/2016,8223,2178,5.519999981,5.519999981,0,0.8000000119,1.50999999,3.210000038,0,12,37,257,551
4319703577,4/4/2016,10067,2308,6.760000229,6.760000229,0,0.3600000143,1.419999957,4.96999979,0,5,39,313,578
4319703577,4/5/2016,8359,2201,5.630000114,5.630000114,0,0.2300000042,0.5299999714,4.869999886,0,3,14,311,638
4319703577,4/6/2016,10946,2341,7.349999905,7.349999905,0,0.5400000215,2.089999914,4.71999979,0,8,51,308,569
4319703577,4/7/2016,9130,2236,6.150000095,6.150000095,0,0.5,0.3799999952,5.269999981,0,7,11,304,668
4319703577,4/8/2016,6544,2069,4.409999847,4.409999847,0,0.2899999917,0.2599999905,3.859999895,0,4,6,276,1132
4319703577,4/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,1440
4319703577,4/12/2016,7753,2115,5.199999809,5.199999809,0,0,0,0,0,0,0,0,1440
4319703577,4/13/2016,8204,2135,5.5,5.5,0,0.5299999714,0.5899999738,1.309999943,0,8,15,96,1234
4319703577,4/14/2016,10210,2302,6.880000114,6.880000114,0,0.1099999994,0.3300000131,6.440000057,0,1,9,339,589
4319703577,4/15/2016,5664,1985,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752
4319703577,4/16/2016,4744,1884,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724
4319703577,4/17/2016,29,1464,0.01999999955,0.01999999955,0,0,0,0.01999999955,0,0,0,3,1363
4319703577,4/18/2016,2276,1632,1.549999952,1.549999952,0,0.0700000003,0.3300000131,1.120000005,0,1,9,58,824
4319703577,4/19/2016,8925,2200,5.989999771,5.989999771,0,0,0,5.989999771,0,0,0,311,604
4319703577,4/20/2016,8954,2220,6.010000229,6.010000229,0,0,0.6800000072,5.309999943,0,0,18,306,671
4319703577,4/21/2016,3702,1792,2.480000019,2.480000019,0,0,0,0.349999994,0,0,0,34,1265
4319703577,4/22/2016,4500,1886,3.019999981,3.019999981,0,0.05999999866,0.8100000024,2.150000095,0,1,19,176,709
4319703577,4/23/2016,4935,1945,3.309999943,3.309999943,0,0,0,3.309999943,0,0,0,233,546
4319703577,4/24/2016,4081,1880,2.74000001,2.74000001,0,0.05999999866,0.200000003,2.470000029,0,1,5,191,692
4319703577,4/25/2016,9259,2314,6.210000038,6.210000038,0,0,0.2800000012,5.929999828,0,0,8,390,544
4319703577,4/26/2016,9899,2236,6.639999866,6.639999866,0,0.5699999928,0.9200000167,5.150000095,0,8,21,288,649
4319703577,4/27/2016,10780,2324,7.230000019,7.230000019,0,0.4099999964,1.919999957,4.909999847,0,6,47,300,680
4319703577,4/28/2016,10817,2367,7.28000021,7.28000021,0,1.00999999,0.3300000131,5.940000057,0,13,8,359,552
4319703577,4/29/2016,7990,2175,5.360000134,5.360000134,0,0.4499999881,0.7900000215,4.119999886,0,6,18,289,624
4319703577,4/30/2016,8221,2092,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695
4319703577,5/1/2016,1251,1593,0.8399999738,0.8399999738,0,0,0,0.8399999738,0,0,0,67,836
4319703577,5/2/2016,9261,2270,6.239999771,6.239999771,0,0,0.4399999976,5.710000038,0,0,11,344,585
4319703577,5/3/2016,9648,2235,6.46999979,6.46999979,0,0.5799999833,1.070000052,4.829999924,0,8,26,287,669
4319703577,5/4/2016,10429,2282,7.019999981,7.019999981,0,0.5899999738,0.5799999833,5.849999905,0,8,13,313,1106
4319703577,5/5/2016,13658,2530,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27,34,328,957
4319703577,5/6/2016,9524,2266,6.420000076,6.420000076,0,0.4099999964,0.4699999988,5.460000038,0,6,11,314,692
4319703577,5/7/2016,7937,2158,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586
4319703577,5/8/2016,3672,1792,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603
4319703577,5/9/2016,10378,2345,6.960000038,6.960000038,0,0.1400000006,0.5600000024,6.25,0,2,14,374,490
4319703577,5/10/2016,9487,2260,6.369999886,6.369999886,0,0.2099999934,0.4600000083,5.699999809,0,3,12,329,555
4319703577,5/11/2016,9129,2232,6.130000114,6.130000114,0,0.200000003,0.7400000095,5.179999828,0,3,18,311,574
4319703577,5/12/2016,17,257,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,0
4388161847,3/29/2016,0,1878,0,0,0,0,0,0,0,0,0,0,1440
4388161847,3/30/2016,0,1878,0,0,0,0,0,0,0,0,0,0,1440
4388161847,3/31/2016,0,1878,0,0,0,0,0,0,0,0,0,0,1440
4388161847,4/1/2016,0,1878,0,0,0,0,0,0,0,0,0,0,1440
4388161847,4/2/2016,0,1878,0,0,0,0,0,0,0,0,0,0,1440
4388161847,4/3/2016,0,1878,0,0,0,0,0,0,0,0,0,0,1440
4388161847,4/4/2016,0,1878,0,0,0,0,0,0,0,0,0,0,1440
4388161847,4/5/2016,0,1296,0,0,0,0,0,0,0,0,0,0,994
4388161847,4/12/2016,10122,2955,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440
4388161847,4/13/2016,10993,3092,8.449999809,8.449999809,0,0.05999999866,0.6299999952,3.880000114,0,1,14,150,1275
4388161847,4/14/2016,8863,2998,6.820000172,6.820000172,0,0.1299999952,1.070000052,5.619999886,0,10,35,219,945
4388161847,4/15/2016,8758,3066,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837
4388161847,4/16/2016,6580,3073,5.059999943,5.059999943,0,0.2099999934,0.400000006,4.449999809,0,6,9,253,609
4388161847,4/17/2016,4660,2572,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721
4388161847,4/18/2016,11009,3274,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017
4388161847,4/19/2016,10181,3015,7.829999924,7.829999924,0,1.370000005,0.6899999976,5.769999981,0,20,16,249,704
4388161847,4/20/2016,10553,3083,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19,42,228,696
4388161847,4/21/2016,10055,3069,7.730000019,7.730000019,0,0.3700000048,0.3899999857,6.980000019,0,7,12,272,853
4388161847,4/22/2016,12139,3544,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945
4388161847,4/23/2016,13236,3306,10.18000031,10.18000031,0,4.5,0.3199999928,5.349999905,0,58,5,215,749
4388161847,4/24/2016,10243,2885,7.880000114,7.880000114,0,1.080000043,0.5099999905,6.300000191,0,14,8,239,584
4388161847,4/25/2016,12961,3288,9.970000267,9.970000267,0,0.7300000191,1.399999976,7.840000153,0,11,31,301,1054
4388161847,4/26/2016,9461,2929,7.28000021,7.28000021,0,0.9399999976,1.059999943,5.269999981,0,14,23,224,673
4388161847,4/27/2016,11193,3074,8.609999657,8.609999657,0,0.6999999881,2.50999999,5.389999866,0,11,48,241,684
4388161847,4/28/2016,10074,2969,7.75,7.75,0,1.289999962,0.4300000072,6.03000021,0,19,9,234,878
4388161847,4/29/2016,9232,2979,7.099999905,7.099999905,0,0.8000000119,0.8899999857,5.420000076,0,13,16,236,1175
4388161847,4/30/2016,12533,3283,9.640000343,9.640000343,0,0.6999999881,2,6.940000057,0,14,43,300,537
4388161847,5/1/2016,10255,2926,7.889999866,7.889999866,0,1.00999999,0.6800000072,6.199999809,0,12,15,241,579
4388161847,5/2/2016,10096,3147,8.399999619,8.399999619,0,3.769999981,0.07999999821,4.550000191,0,33,4,204,935
4388161847,5/3/2016,12727,3290,9.789999962,9.789999962,0,1.129999995,0.7799999714,7.880000114,0,18,18,306,984
4388161847,5/4/2016,12375,3162,9.520000458,9.520000458,0,2.789999962,0.9300000072,5.800000191,0,35,21,251,632
4388161847,5/5/2016,9603,2899,7.380000114,7.380000114,0,0.6299999952,1.669999957,5.090000153,0,12,39,199,896
4388161847,5/6/2016,13175,3425,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100
4388161847,5/7/2016,22770,4022,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508
4388161847,5/8/2016,17298,3934,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576
4388161847,5/9/2016,10218,3013,7.860000134,7.860000134,0,0.3400000036,0.7300000191,6.789999962,0,6,19,258,1020
4388161847,5/10/2016,10299,3061,7.920000076,7.920000076,0,0.8100000024,0.6499999762,6.460000038,0,13,14,267,648
4388161847,5/11/2016,10201,2954,7.840000153,7.840000153,0,0.5299999714,0.7900000215,6.53000021,0,8,18,256,858
4388161847,5/12/2016,3369,1623,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825
4445114986,3/29/2016,2303,2010,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,155,807
4445114986,3/30/2016,2600,2032,1.74000001,1.74000001,0,0,0,1.74000001,0,0,0,163,1277
4445114986,3/31/2016,4804,2227,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,238,786
4445114986,4/1/2016,3271,2133,2.190000057,2.190000057,0,0,0,2.190000057,0,0,0,205,898
4445114986,4/2/2016,5406,2317,3.630000114,3.630000114,0,0,0,3.609999895,0,0,0,273,672
4445114986,4/3/2016,3146,2058,2.109999895,2.109999895,0,0,0,2.109999895,0,0,0,171,1269
4445114986,4/4/2016,2422,1935,1.629999995,1.629999995,0,0,0,1.629999995,0,0,0,110,1330
4445114986,4/5/2016,4239,2217,2.839999914,2.839999914,0,0.05999999866,0.2399999946,2.529999971,0,1,6,235,702
4445114986,4/6/2016,6911,2374,4.78000021,4.78000021,0,2.319999933,0.1000000015,2.359999895,0,28,2,215,745
4445114986,4/7/2016,6667,2335,4.610000134,4.610000134,0,2.019999981,0.05000000075,2.549999952,0,24,1,208,939
4445114986,4/8/2016,5543,2303,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,266,941
4445114986,4/9/2016,4195,2210,2.809999943,2.809999943,0,0,0,2.809999943,0,0,0,239,758
4445114986,4/10/2016,6625,2424,4.449999809,4.449999809,0,0,0,4.449999809,0,0,0,316,755
4445114986,4/11/2016,5986,2297,4.130000114,4.130000114,0,1.950000048,0.2300000042,1.950000048,0,23,5,195,789
4445114986,4/12/2016,3276,2113,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787
4445114986,4/13/2016,2961,2095,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840
4445114986,4/14/2016,3974,2194,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717
4445114986,4/15/2016,7198,2496,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711
4445114986,4/16/2016,3945,2180,2.650000095,2.650000095,0,0,0,2.650000095,0,0,0,225,716
4445114986,4/17/2016,2268,1933,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219
4445114986,4/18/2016,6155,2248,4.239999771,4.239999771,0,2,0.2899999917,1.950000048,0,25,6,162,1247
4445114986,4/19/2016,2064,1954,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895
4445114986,4/20/2016,2072,1974,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841
4445114986,4/21/2016,3809,2150,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756
4445114986,4/22/2016,6831,2432,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706
4445114986,4/23/2016,4363,2149,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239
4445114986,4/24/2016,5002,2247,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196
4445114986,4/25/2016,3385,2070,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916
4445114986,4/26/2016,6326,2291,4.409999847,4.409999847,0,2.410000086,0.03999999911,1.960000038,0,29,1,180,839
4445114986,4/27/2016,7243,2361,5.03000021,5.03000021,0,2.619999886,0.02999999933,2.380000114,0,32,1,194,839
4445114986,4/28/2016,4493,2203,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762
4445114986,4/29/2016,4676,2196,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106
4445114986,4/30/2016,6222,2363,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797
4445114986,5/1/2016,5232,2246,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741
4445114986,5/2/2016,6910,2336,4.75,4.75,0,2.210000038,0.1899999976,2.349999905,0,27,4,200,667
4445114986,5/3/2016,7502,2421,5.179999828,5.179999828,0,2.480000019,0.1099999994,2.579999924,0,30,2,233,725
4445114986,5/4/2016,2923,2070,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897
4445114986,5/5/2016,3800,2120,2.549999952,2.549999952,0,0.1199999973,0.2399999946,2.180000067,0,2,6,185,734
4445114986,5/6/2016,4514,2211,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809
4445114986,5/7/2016,5183,2123,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866
4445114986,5/8/2016,7303,2423,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733
4445114986,5/9/2016,5275,2281,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641
4445114986,5/10/2016,3915,2181,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783
4445114986,5/11/2016,9105,2499,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622
4445114986,5/12/2016,768,1212,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,58,380
4558609924,4/1/2016,5336,1902,3.529999971,3.529999971,0,0,0,3.529999971,0,0,0,258,1182
4558609924,4/2/2016,3183,1680,2.099999905,2.099999905,0,0,0,2.099999905,0,0,0,173,1180
4558609924,4/3/2016,6176,1901,4.079999924,4.079999924,0,0.0700000003,0.2599999905,3.75,0,1,7,269,886
4558609924,4/4/2016,8205,2078,5.420000076,5.420000076,0,0,0,5.420000076,0,0,0,367,1073
4558609924,4/5/2016,6799,1876,4.489999771,4.489999771,0,1.590000033,0.8600000143,2.039999962,0,24,14,185,1217
4558609924,4/6/2016,5668,1853,3.75,3.75,0,0,0,3.75,0,0,0,259,1181
4558609924,4/7/2016,7998,2235,5.289999962,5.289999962,0,0.5099999905,0.25,4.53000021,0,27,12,296,1105
4558609924,4/8/2016,4195,1778,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,241,1199
4558609924,4/9/2016,5512,1882,3.640000105,3.640000105,0,0,0,3.640000105,0,0,0,276,1164
4558609924,4/10/2016,6263,1906,4.139999866,4.139999866,0,0,0,4.130000114,0,0,0,290,1150
4558609924,4/11/2016,8828,2149,5.840000153,5.840000153,0,0,0,5.840000153,0,0,0,308,1132
4558609924,4/12/2016,5135,1909,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122
4558609924,4/13/2016,4978,1722,3.289999962,3.289999962,0,1.24000001,0.4399999976,1.610000014,0,19,7,127,1287
4558609924,4/14/2016,6799,1922,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161
4558609924,4/15/2016,7795,2121,5.150000095,5.150000095,0,0.5899999738,0.8399999738,3.730000019,0,17,30,262,1131
4558609924,4/16/2016,7289,1997,4.820000172,4.820000172,0,0.5500000119,0.75,3.5,0,8,12,308,1112
4558609924,4/17/2016,9634,2117,6.400000095,6.400000095,0,0.5500000119,1.139999986,4.710000038,0,7,19,304,1110
